cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
67.416666, 47.600000, 26.987448, 33.288235, 0.000000
66.937984, 47.526315, 27.969317, 33.803448, 0.000000
67.000000, 47.000000, 15.588366, 34.000000, 0.000000
67.000000, 47.428571, 28.301213, 34.272413, 0.000000
66.558558, 47.095238, 28.629180, 34.584615, 0.043478
67.000000, 47.111111, 17.228490, 34.700000, 0.111111
66.680000, 46.480000, 27.983760, 34.929629, 0.041666
66.439393, 47.518518, 27.727644, 35.120689, 0.000000
66.773109, 46.666666, 27.964946, 35.271428, 0.000000
66.160839, 47.615384, 27.862790, 35.415151, 0.000000
66.471074, 47.689655, 28.183917, 35.528571, 0.000000
66.682170, 47.804878, 28.106455, 35.624137, 0.000000
66.661654, 47.944444, 28.030374, 35.709090, 0.000000
66.522058, 48.100000, 28.234927, 35.817241, 0.000000
66.725190, 47.225806, 28.018675, 35.918518, 0.000000
66.712000, 47.812500, 28.047167, 35.993548, 0.000000
66.859504, 47.483870, 29.055470, 36.093103, 0.000000
67.000000, 47.000000, 20.542957, 36.100000, 0.000000
66.554621, 47.925925, 29.229816, 36.178260, 0.000000
67.000000, 48.000000, 16.566950, 36.200000, 0.000000
66.846153, 48.300000, 27.864246, 36.200000, 0.136363
66.688524, 47.388888, 28.049460, 36.283333, 0.111111
66.612403, 46.870967, 28.356337, 36.303571, 0.000000
66.295454, 47.292682, 27.675200, 36.390000, 0.000000
66.474820, 48.083333, 28.983656, 36.393548, 0.000000
66.682926, 47.857142, 27.417493, 36.438709, 0.000000
66.294117, 47.888888, 28.682025, 36.496296, 0.000000
66.893805, 48.051282, 27.763150, 36.500000, 0.000000
66.856115, 48.000000, 28.694531, 36.558620, 0.037037
66.685185, 48.380952, 28.727512, 36.595454, 0.000000
68.000000, 47.000000, 16.921766, 36.600000, 0.000000
66.794117, 47.684210, 28.284138, 36.600000, 0.000000
66.690265, 47.300000, 28.280300, 36.660000, 0.000000
66.633093, 47.800000, 27.921856, 36.696666, 0.000000
66.689922, 47.482758, 28.416480, 36.700000, 0.000000
66.439393, 48.058823, 28.860344, 36.755555, 0.000000
66.612903, 48.500000, 25.357950, 36.800000, 0.000000
67.479166, 47.884615, 27.364700, 36.800000, 0.000000
66.828358, 47.700000, 28.321876, 36.820689, 0.000000
66.452991, 46.432432, 28.338303, 36.896428, 0.000000
66.016129, 45.937500, 28.345329, 36.900000, 0.000000
66.220588, 47.210526, 28.993111, 36.900000, 0.000000
67.000000, 48.428571, 26.092250, 36.900000, 0.071428
67.366412, 48.541666, 28.687643, 36.961290, 0.000000
67.166666, 48.451612, 28.111468, 37.000000, 0.000000
66.700854, 47.500000, 28.416600, 37.000000, 0.000000
66.554687, 47.037037, 28.448975, 37.000000, 0.035714
66.715384, 48.433333, 28.440258, 37.000000, 0.000000
66.655462, 47.060606, 28.220477, 37.017857, 0.000000
66.184873, 48.040000, 28.383161, 37.092592, 0.000000
67.299145, 48.257142, 28.261748, 37.100000, 0.000000
66.984251, 47.125000, 28.590992, 37.100000, 0.000000
66.129770, 45.981132, 28.222645, 37.100000, 0.018181
66.405228, 48.076923, 28.848567, 37.100000, 0.000000
66.804511, 47.870967, 29.574668, 37.100000, 0.033333
66.805970, 47.769230, 29.060510, 37.100000, 0.000000
66.859504, 47.791666, 28.695632, 37.184375, 0.000000
66.808000, 48.000000, 29.096225, 37.200000, 0.000000
67.035087, 48.500000, 29.214928, 37.200000, 0.000000
67.811594, 48.545454, 25.514275, 37.200000, 0.000000
67.925000, 49.000000, 27.008205, 37.200000, 0.000000
67.473684, 46.891891, 28.525317, 37.200000, 0.000000
66.820312, 47.736842, 29.849350, 37.296000, 0.000000
67.000000, 47.000000, 17.192280, 37.300000, 0.500000
66.702479, 47.617647, 29.117817, 37.300000, 0.000000
66.417391, 47.411764, 28.887296, 37.300000, 0.027027
66.692913, 48.047619, 29.162433, 37.300000, 0.040000
66.814516, 47.456521, 28.788751, 37.300000, 0.000000
66.706349, 47.361111, 28.900764, 37.300000, 0.000000
67.000000, 47.000000, 16.700266, 37.300000, 1.000000
67.017241, 48.047619, 28.902115, 37.300000, 0.095238
66.827868, 47.875000, 29.182233, 37.376923, 0.000000
66.716535, 47.827586, 28.571375, 37.393548, 0.064516
66.753623, 47.375000, 29.222336, 37.396774, 0.029411
66.726618, 47.944444, 29.163400, 37.400000, 0.055555
66.907692, 48.400000, 28.601526, 37.400000, 0.000000
66.692307, 48.083333, 29.115171, 37.400000, 0.076923
66.633333, 48.086956, 29.155880, 37.400000, 0.000000
66.657534, 48.062500, 29.532590, 37.400000, 0.058823
67.000000, 48.400000, 29.343234, 37.400000, 0.050000
66.640845, 46.837209, 29.030283, 37.400000, 0.000000
66.406666, 47.166666, 28.841790, 37.400000, 0.020408
67.554621, 48.714285, 29.727925, 37.400000, 0.000000
68.000000, 49.000000, 18.398460, 37.400000, 0.333333
67.656934, 48.882352, 29.314593, 37.400000, 0.000000
66.836065, 47.793103, 28.786245, 37.400000, 0.033333
67.251968, 48.520000, 29.355671, 37.400000, 0.000000
67.545454, 48.088235, 29.253829, 37.400000, 0.055555
67.114503, 48.640000, 29.457036, 37.400000, 0.000000
66.500000, 48.000000, 27.137300, 37.400000, 0.000000
68.000000, 49.000000, 29.055950, 37.422727, 0.071428
67.403100, 48.571428, 28.705250, 37.492857, 0.000000
67.562500, 47.961538, 27.812427, 37.485714, 0.035714
67.384615, 46.200000, 20.825500, 37.500000, 0.142857
67.777777, 48.250000, 26.729337, 37.500000, 0.000000
67.444444, 48.666666, 22.383000, 37.500000, 0.666666
68.000000, 49.000000, 24.195618, 37.500000, 0.125000
68.000000, 49.000000, 22.499975, 37.500000, 0.000000
68.000000, 48.888888, 22.008215, 37.500000, 0.333333
68.000000, 48.800000, 19.426016, 37.500000, 0.400000
