cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
67.000000, 47.400000, 18.745787, 33.562500, 0.000000
66.986013, 47.571428, 27.453028, 33.848387, 0.000000
66.991935, 47.357142, 28.181890, 34.265517, 0.000000
66.666666, 47.130434, 27.470221, 34.611111, 0.038461
66.596638, 46.714285, 28.249535, 34.918518, 0.000000
66.390625, 47.500000, 27.716180, 35.123333, 0.000000
66.731707, 46.658536, 27.550982, 35.274074, 0.023809
66.243055, 47.583333, 28.011312, 35.421212, 0.000000
66.469230, 47.689655, 28.189113, 35.530000, 0.000000
66.661764, 47.800000, 28.098374, 35.625000, 0.000000
66.651515, 47.888888, 28.130223, 35.713333, 0.000000
66.514705, 48.000000, 28.859465, 35.820000, 0.000000
66.696721, 47.266666, 27.382631, 35.917241, 0.058823
66.685950, 47.709677, 28.235683, 35.993750, 0.000000
66.905109, 47.468750, 28.112063, 36.093750, 0.000000
66.575000, 47.888888, 28.251838, 36.180000, 0.000000
66.351648, 48.437500, 28.268186, 36.200000, 0.000000
67.593750, 48.000000, 22.438375, 36.200000, 0.600000
66.691666, 47.484848, 28.235103, 36.282142, 0.000000
66.571428, 46.843750, 28.135660, 36.303448, 0.000000
65.875000, 47.689655, 28.170278, 36.380000, 0.066666
67.000000, 47.857142, 24.365700, 36.400000, 0.000000
66.458333, 48.150000, 29.563231, 36.393548, 0.000000
67.611111, 48.000000, 19.477340, 36.400000, 0.000000
66.798449, 47.857142, 28.023640, 36.442857, 0.000000
66.352000, 47.888888, 28.266621, 36.496296, 0.000000
66.900900, 48.000000, 28.317176, 36.500000, 0.048780
66.833333, 48.000000, 28.289493, 36.553333, 0.034482
66.791666, 48.121212, 27.913735, 36.600000, 0.000000
66.805970, 47.756756, 27.904843, 36.600000, 0.000000
66.680327, 47.350000, 28.434284, 36.661538, 0.000000
66.674074, 47.714285, 28.018751, 36.700000, 0.000000
66.688000, 47.464285, 28.442493, 36.700000, 0.000000
66.344000, 48.133333, 29.559882, 36.755555, 0.000000
67.000000, 48.000000, 16.251040, 36.800000, 0.500000
67.382352, 48.142857, 28.079830, 36.800000, 0.000000
66.813432, 47.736842, 27.916789, 36.825806, 0.045454
66.467741, 46.432432, 28.154357, 36.896551, 0.051282
66.030534, 45.937500, 28.562807, 36.900000, 0.000000
66.716312, 47.764705, 28.422059, 36.900000, 0.027777
67.365079, 48.450000, 28.643030, 36.961290, 0.000000
65.176470, 47.000000, 16.302100, 36.900000, 1.000000
67.190476, 48.500000, 28.780739, 37.000000, 0.000000
66.632000, 47.428571, 27.936700, 37.000000, 0.034482
66.578125, 47.000000, 28.526816, 37.000000, 0.037037
66.755905, 48.423076, 29.387000, 37.000000, 0.000000
65.000000, 48.000000, 16.339100, 37.000000, 1.500000
66.634782, 47.117647, 29.083536, 37.020000, 0.000000
66.066666, 47.789473, 29.263662, 37.085185, 0.000000
66.000000, 48.000000, 16.570380, 37.100000, 0.000000
67.345794, 48.200000, 28.235473, 37.100000, 0.000000
66.983870, 47.125000, 28.442715, 37.100000, 0.000000
66.171875, 45.901960, 28.501440, 37.100000, 0.018518
66.360000, 48.000000, 29.037173, 37.100000, 0.000000
66.849624, 47.806451, 29.003341, 37.100000, 0.032258
66.792857, 47.680000, 29.166439, 37.100000, 0.000000
66.000000, 47.500000, 22.370850, 37.100000, 0.500000
67.000000, 47.555555, 28.342588, 37.196153, 0.040000
66.804687, 48.000000, 29.601251, 37.200000, 0.000000
67.117187, 48.441176, 28.446726, 37.200000, 0.032258
67.876923, 48.680000, 28.878638, 37.200000, 0.000000
67.452173, 46.969696, 28.889633, 37.200000, 0.000000
66.111111, 46.750000, 27.272630, 37.262500, 0.200000
67.000000, 47.350000, 28.247804, 37.300000, 0.000000
66.686131, 47.617647, 29.128187, 37.300000, 0.000000
66.392857, 47.714285, 29.312981, 37.300000, 0.000000
68.000000, 47.000000, 16.995914, 37.300000, 0.000000
66.722689, 48.000000, 28.937466, 37.300000, 0.043478
66.815384, 47.466666, 28.723945, 37.300000, 0.000000
66.760000, 47.351351, 29.008971, 37.300000, 0.000000
67.008196, 47.952380, 28.780965, 37.300000, 0.095238
66.832061, 47.925925, 28.703629, 37.379310, 0.000000
66.741666, 47.833333, 28.865848, 37.393750, 0.000000
66.766423, 47.382352, 29.300553, 37.400000, 0.029411
66.425000, 47.875000, 29.604844, 37.400000, 0.000000
67.000000, 48.000000, 27.609560, 37.400000, 0.125000
66.847826, 48.400000, 28.897616, 37.400000, 0.000000
66.633928, 48.000000, 30.215151, 37.400000, 0.000000
