cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
59.451612, 50.052631, 0.201107, 0.000000, 0.000000
63.000000, 50.291666, 0.202799, 0.000000, 0.000000
67.000000, 50.000000, 0.199075, 0.000000, 0.000000
68.000000, 49.000000, 0.204192, 0.000000, 0.000000
68.000000, 48.000000, 0.206505, 0.000000, 0.000000
68.000000, 46.157894, 0.205040, 0.000000, 0.000000
67.000000, 46.000000, 0.194782, 0.000000, 0.000000
67.000000, 45.000000, 0.206475, 0.000000, 0.000000
66.833333, 45.000000, 0.210602, 0.000000, 0.000000
66.000000, 44.000000, 0.208988, 0.000000, 0.000000
66.000000, 44.000000, 0.202196, 0.000000, 0.000000
65.000000, 44.000000, 0.210453, 0.000000, 0.000000
65.000000, 
