cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
68.000000, 49.000000, 16.718187, 32.912500, 1.333333
67.427480, 47.571428, 27.168548, 33.314705, 0.000000
66.956521, 47.523809, 28.017971, 33.824137, 0.000000
66.931623, 47.428571, 28.297793, 34.228571, 0.000000
67.000000, 47.000000, 18.655200, 34.400000, 1.000000
66.636363, 47.181818, 28.063426, 34.600000, 0.000000
66.366666, 47.000000, 27.007444, 34.800000, 0.000000
66.692307, 46.500000, 27.359690, 34.957894, 0.045454
66.463235, 47.407407, 27.478086, 35.121428, 0.000000
66.766129, 46.666666, 27.551714, 35.275000, 0.024390
66.033898, 47.500000, 28.917820, 35.392592, 0.000000
67.000000, 48.000000, 19.385428, 35.500000, 0.000000
66.530769, 47.642857, 28.449759, 35.528571, 0.000000
66.634920, 47.738095, 27.726322, 35.620689, 0.000000
66.681481, 47.944444, 28.316283, 35.718750, 0.000000
66.566176, 48.000000, 28.829419, 35.817241, 0.000000
66.704918, 47.266666, 27.739793, 35.914814, 0.000000
64.571428, 47.000000, 21.658600, 35.916666, 0.000000
67.000000, 47.833333, 28.330192, 36.000000, 0.000000
66.893617, 47.484848, 28.317051, 36.096875, 0.029411
66.537878, 48.000000, 27.348727, 36.182142, 0.000000
66.760330, 48.315789, 28.060885, 36.200000, 0.136363
66.622047, 47.428571, 27.857296, 36.280000, 0.108108
66.601562, 46.866666, 27.792112, 36.303448, 0.000000
66.325581, 47.250000, 27.705231, 36.389285, 0.000000
66.481203, 48.083333, 28.535768, 36.393939, 0.000000
66.764705, 47.857142, 27.886206, 36.439285, 0.000000
66.367647, 47.888888, 28.325821, 36.492857, 0.181818
66.871559, 48.000000, 27.836050, 36.500000, 0.000000
66.589743, 47.941176, 28.485194, 36.517647, 0.047619
67.000000, 47.875000, 26.064407, 36.600000, 0.111111
66.806451, 47.916666, 27.802164, 36.600000, 0.000000
66.755905, 47.743589, 28.130935, 36.600000, 0.000000
66.682242, 47.470588, 28.934200, 36.662500, 0.000000
66.000000, 47.000000, 16.003025, 36.700000, 0.000000
66.700000, 47.785714, 28.171758, 36.700000, 0.000000
66.687022, 47.517241, 28.602670, 36.700000, 0.000000
66.428571, 48.250000, 28.040906, 36.756666, 0.000000
67.361344, 48.137931, 28.505662, 36.800000, 0.000000
66.763157, 47.666666, 28.842863, 36.818518, 0.000000
67.000000, 47.000000, 18.389644, 36.900000, 1.000000
66.491803, 46.378378, 28.231833, 36.900000, 0.051282
66.023809, 46.000000, 28.099946, 36.900000, 0.000000
66.694029, 47.735294, 28.634169, 36.900000, 0.028571
67.407407, 48.500000, 28.641119, 36.963636, 0.000000
67.125000, 48.468750, 28.041480, 36.996428, 0.000000
66.701612, 47.464285, 28.157929, 37.000000, 0.037037
66.549180, 47.120000, 28.533696, 37.000000, 0.037037
63.857142, 47.000000, 25.544987, 37.000000, 0.125000
67.317307, 48.653846, 28.050541, 37.000000, 0.000000
66.641025, 47.058823, 28.805865, 37.015384, 0.000000
63.774193, 47.000000, 25.832100, 37.028571, 0.666666
66.744444, 48.045454, 28.177759, 37.100000, 0.000000
67.306306, 48.281250, 28.474688, 37.100000, 0.000000
66.992000, 47.080000, 28.289596, 37.100000, 0.000000
66.161016, 45.918367, 28.574245, 37.100000, 0.018181
65.241935, 47.200000, 28.364212, 37.100000, 0.400000
67.000000, 48.125000, 27.885205, 37.100000, 0.000000
66.801470, 47.838709, 28.953070, 37.100000, 0.033333
66.795454, 47.703703, 29.086496, 37.100000, 0.000000
66.837606, 47.947368, 29.553979, 37.179310, 0.000000
66.000000, 47.000000, 16.269200, 37.200000, 1.000000
66.858267, 48.000000, 28.495755, 37.200000, 0.000000
66.981481, 48.482758, 29.619425, 37.200000, 0.000000
67.934426, 48.545454, 24.642526, 37.200000, 0.000000
67.910000, 48.809523, 26.947596, 37.200000, 0.000000
67.482758, 46.777777, 28.482242, 37.200000, 0.000000
66.829457, 47.480000, 29.293724, 37.296296, 0.000000
66.695652, 47.657142, 28.443884, 37.300000, 0.000000
66.457627, 47.580645, 29.244076, 37.300000, 0.000000
65.210526, 47.000000, 23.365512, 37.300000, 0.500000
66.967391, 48.000000, 28.727938, 37.300000, 0.041666
66.848484, 47.361702, 28.733377, 37.300000, 0.000000
66.796992, 47.289473, 29.288131, 37.300000, 0.000000
67.000000, 47.250000, 24.149700, 37.300000, 0.000000
67.032608, 48.000000, 28.407156, 37.300000, 0.117647
66.823529, 47.875000, 29.111769, 37.377777, 0.000000
66.689075, 47.920000, 29.158558, 37.392592, 0.000000
67.000000, 48.000000, 17.219875, 37.400000, 1.500000
66.789855, 47.375000, 29.550763, 37.400000, 0.028571
66.695035, 47.944444, 29.516705, 37.400000, 0.058823
66.792857, 48.350000, 28.932103, 37.400000, 0.000000
66.664000, 48.000000, 29.142012, 37.400000, 0.000000
66.589743, 48.130434, 29.289385, 37.400000, 0.000000
66.661290, 48.000000, 29.724793, 37.400000, 0.000000
65.629629, 48.615384, 28.711991, 37.400000, 0.000000
67.650000, 48.187500, 28.117127, 37.400000, 0.117647
66.643835, 46.904761, 29.009293, 37.400000, 0.000000
66.392592, 47.120000, 29.204300, 37.400000, 0.020408
67.625899, 48.657894, 29.172820, 37.400000, 0.000000
67.620689, 48.875000, 29.682820, 37.400000, 0.000000
66.800000, 47.766666, 29.152241, 37.400000, 0.033333
67.320312, 48.480000, 29.553493, 37.400000, 0.000000
67.540740, 48.057142, 29.546627, 37.400000, 0.000000
65.428571, 48.000000, 28.670855, 37.400000, 0.000000
67.750000, 48.684210, 28.132595, 37.400000, 0.052631
67.640625, 48.823529, 29.481360, 37.414285, 0.050000
67.382113, 48.500000, 28.891132, 37.493333, 0.000000
67.489361, 47.625000, 27.715123, 37.492307, 0.000000
67.000000, 47.000000, 17.548475, 37.500000, 1.000000
