cpu_temp, gpu_temp, mem_usage, cpu_usage, gpu_usage
58.577464, 50.000000, 0.198789, 0.000000, 0.000000
62.000000, 51.000000, 0.194672, 0.000000, 0.000000
66.000000, 50.000000, 0.208435, 0.000000, 0.000000
68.000000, 49.000000, 0.207064, 0.000000, 0.000000
68.000000, 48.000000, 0.204452, 0.000000, 0.000000
68.000000, 47.000000, 0.200146, 0.000000, 0.000000
68.000000, 46.000000, 0.208627, 0.000000, 0.000000
67.000000, 46.000000, 0.205117, 0.000000, 0.000000
67.000000, 45.000000, 0.206714, 0.000000, 0.000000
66.000000, 44.000000, 0.201793, 0.000000, 0.000000
66.000000, 44.000000, 0.207356, 0.000000, 0.000000
65.000000, 44.000000, 0.211085, 0.000000, 0.000000
65.000000, 43.000000, 0.212750, 0.000000, 0.000000
65.000000, 43.000000, 0.210441, 0.000000, 0.000000
64.000000, 43.000000, 0.215849, 0.000000, 0.000000
64.000000, 43.000000, 0.223562, 0.000000, 0.000000
64.454545, 43.000000, 0.222564, 0.000000, 0.000000
64.235294, 43.000000, 0.220792, 0.000000, 0.000000
64.000000, 43.000000, 0.221895, 0.000000, 0.000000
64.000000, 43.000000, 0.223160, 0.000000, 0.000000
64.000000, 43.000000, 0.218699, 0.000000, 0.000000
64.000000, 43.000000, 0.224187, 0.000000, 0.000000
64.000000, 42.600000, 0.229451, 0.000000, 0.000000
64.000000, 42.000000, 0.230890, 0.000000, 0.000000
63.750000, 42.000000, 0.234295, 0.000000, 0.000000
64.000000, 42.000000, 0.236672, 0.000000, 0.000000
64.000000, 42.000000, 0.239291, 0.000000, 0.000000
63.714285, 42.000000, 0.240280, 0.000000, 0.000000
63.428571, 42.000000, 0.237325, 0.000000, 0.000000
63.000000, 42.000000, 0.221040, 0.000000, 0.000000
64.000000, 42.000000, 0.242950, 0.000000, 0.000000
63.000000, 42.000000, 0.248255, 0.000000, 0.000000
63.000000, 42.000000, 0.253127, 0.000000, 0.000000
63.000000, 42.000000, 0.260442, 0.000000, 0.000000
63.000000, 42.000000, 0.261575, 0.000000, 0.000000
63.000000, 41.880000, 0.264323, 0.000000, 0.000000
